438000	1.0385004e-33	-329.83593
439000	3.9891329e-34	-333.99121
440000	6.3931537e-34	-331.94285
441000	7.5519863e-34	-331.21939
442000	1.3412212e-33	-328.725
443000	5.0457498e-34	-332.97074
444000	5.6838332e-34	-332.45359
445000	9.9459435e-35	-340.02354
446000	1.752029e-34	-337.56459
447000	5.1507422e-34	-332.8813
448000	1.0484167e-33	-329.79466
449000	3.2387843e-34	-334.89618
450000	2.9929633e-33	-325.23899
451000	1.2414424e-33	-329.06073
452000	9.6029515e-34	-330.17595
453000	2.134798e-34	-336.70643
454000	1.2653717e-33	-328.97782
455000	2.4789389e-33	-326.05734
456000	6.4020402e-34	-331.93682
457000	2.3217745e-33	-326.3418
458000	3.9636308e-34	-334.01907
459000	9.7028276e-34	-330.13102
460000	6.8801422e-34	-331.62403
461000	7.3213475e-34	-331.35409
462000	2.9398792e-33	-325.31671
463000	3.154004e-34	-335.01138
464000	1.1495776e-33	-329.39462
465000	2.1768572e-33	-326.6217
466000	6.4947027e-34	-331.87441
467000	8.037216e-34	-330.94894
468000	2.0832159e-33	-326.81266
469000	2.8875954e-34	-335.39464
470000	9.9746546e-35	-340.01102
471000	1.9317111e-33	-327.14058
472000	1.7659934e-33	-327.53011
473000	5.2242894e-34	-332.81973
474000	1.8194715e-33	-327.40055
475000	3.2813337e-34	-334.8395
476000	4.1830306e-34	-333.78509
477000	1.5877675e-33	-327.99213
478000	1.9357735e-33	-327.13145
479000	2.2337865e-34	-336.50958
480000	7.2036947e-34	-331.42445
481000	1.8671199e-33	-327.28828
482000	2.5765855e-34	-335.88955
483000	6.0755738e-34	-332.16413
484000	8.6178758e-34	-330.646
485000	1.702125e-33	-327.69009
486000	1.1886094e-33	-329.24961
487000	1.5367729e-34	-338.1339
488000	6.3249222e-34	-331.98945
489000	1.5944731e-33	-327.97383
490000	2.0874941e-33	-326.80375
491000	1.6172676e-33	-327.91218
492000	1.3514911e-33	-328.69187
493000	1.5035153e-34	-338.22892
494000	5.4255449e-34	-332.65557
495000	1.7328699e-34	-337.61234
496000	1.0542213e-33	-329.77068
497000	2.2204729e-34	-336.53555
498000	1.2943264e-33	-328.87956
499000	2.3941026e-35	-346.20857
500000	2.2350402e-34	-336.50715
501000	2.3941026e-35	-346.20857
502000	1.4006002e-33	-328.53686
503000	2.2204729e-34	-336.53555
504000	1.0542213e-33	-329.77068
505000	1.7328699e-34	-337.61234
506000	8.5071521e-34	-330.70216
507000	1.5035153e-34	-338.22892
508000	1.3514911e-33	-328.69187
509000	1.6172676e-33	-327.91218
510000	2.2229164e-33	-326.53077
511000	1.5944731e-33	-327.97383
512000	6.3249222e-34	-331.98945
513000	1.5367729e-34	-338.1339
514000	1.2007768e-33	-329.20538
515000	1.702125e-33	-327.69009
516000	8.6178758e-34	-330.646
517000	6.0755738e-34	-332.16413
518000	3.7138191e-34	-334.30179
519000	1.8671199e-33	-327.28828
520000	7.2036947e-34	-331.42445
521000	2.2337865e-34	-336.50958
522000	2.365477e-33	-326.26081
523000	1.5877675e-33	-327.99213
524000	4.1830306e-34	-333.78509
525000	3.2813337e-34	-334.8395
526000	1.6489044e-33	-327.82805
527000	5.2242894e-34	-332.81973
528000	1.7659934e-33	-327.53011
529000	1.9317111e-33	-327.14058
530000	2.6741158e-34	-335.7282
531000	2.8875954e-34	-335.39464
532000	2.0832159e-33	-326.81266
533000	8.037216e-34	-330.94894
534000	9.3713049e-34	-330.282
535000	2.1768572e-33	-326.6217
536000	1.1495776e-33	-329.39462
537000	3.154004e-34	-335.01138
538000	3.155161e-33	-325.00978
539000	7.3213475e-34	-331.35409
540000	6.8801422e-34	-331.62403
541000	9.7028276e-34	-330.13102
542000	2.1988087e-34	-336.57813
543000	2.3217745e-33	-326.3418
544000	6.4020402e-34	-331.93682
545000	2.4789389e-33	-326.05734
546000	1.4529951e-33	-328.37736
547000	2.134798e-34	-336.70643
548000	9.6029515e-34	-330.17595
549000	1.2414424e-33	-329.06073
550000	1.0085234e-33	-329.96314
551000	3.2387843e-34	-334.89618
552000	1.0484167e-33	-329.79466
553000	5.1507422e-34	-332.8813
554000	1.3583306e-34	-338.66995
555000	9.9459435e-35	-340.02354
556000	5.6838332e-34	-332.45359
557000	5.0457498e-34	-332.97074
558000	1.5317116e-33	-328.14823
559000	7.5519863e-34	-331.21939
560000	6.3931537e-34	-331.94285
561000	3.9891329e-34	-333.99121
562000	8.9177167e-34	-330.49746
563000	1.7995844e-33	-327.44828
564000	1.5778734e-32	-318.01928
565000	1.734091e-34	-337.60928
566000	8.6745959e-34	-330.61751
567000	4.3233706e-34	-333.64178
568000	1.1823909e-33	-329.27239
569000	1.7605397e-33	-327.54354
570000	6.3944491e-33	-321.94197
571000	5.7612006e-34	-332.39487
572000	1.6741788e-33	-327.76198
573000	1.0918522e-33	-329.61836
574000	9.8365209e-34	-330.07158
575000	1.2683492e-34	-338.96761
576000	2.2640381e-33	-326.45116
577000	4.0726542e-33	-323.90122
578000	3.9292799e-33	-324.05687
579000	4.8338694e-34	-333.15705
580000	1.7607797e-34	-337.54295
581000	1.9598791e-33	-327.07771
582000	3.4996505e-34	-334.55975
583000	1.3456827e-33	-328.71057
584000	3.7929744e-33	-324.2102
585000	2.7479979e-34	-335.60984
586000	1.2998662e-34	-338.86101
587000	3.5336948e-33	-324.51771
588000	2.2872875e-34	-336.40679
589000	9.7513493e-34	-330.10935
590000	1.5764859e-32	-318.0231
591000	5.5344168e-34	-332.56928
592000	1.3472745e-32	-318.70544
593000	3.4721772e-33	-324.59398
594000	1.9227788e-35	-347.16071
595000	5.925417e-34	-332.27281
596000	1.350187e-34	-338.69606
597000	1.1505967e-33	-329.39077
598000	1.2852405e-32	-318.91016
599000	1.0921817e-34	-339.61705
600000	2.5675868e-34	-335.90475
601000	3.7157403e-33	-324.29955
602000	5.9968098e-35	-342.2208
603000	1.3003408e-33	-328.85943
604000	1.7434929e-32	-317.5858
605000	1.1322441e-32	-319.4606
606000	9.4616182e-33	-320.24035
607000	1.0157704e-33	-329.93204
608000	1.1218354e-34	-339.50071
609000	1.4051213e-33	-328.52286
610000	6.5029213e-33	-321.86891
611000	2.7163706e-33	-325.66011
612000	7.4967444e-33	-321.25127
613000	7.7399056e-34	-331.11264
614000	2.7864938e-34	-335.54942
615000	2.0570867e-32	-316.86747
616000	1.216724e-32	-319.14808
617000	8.5816246e-33	-320.6643
618000	1.2362925e-31	-309.07879
619000	9.5356456e-32	-310.2065
620000	1.9864149e-32	-317.0193
621000	6.4419285e-33	-321.90984
622000	9.3257669e-33	-320.30315
623000	3.833518e-33	-324.16402
624000	3.3712888e-32	-314.72204
625000	5.8634885e-33	-322.31844
626000	2.9691549e-33	-325.27367
627000	5.92786e-33	-322.27102
628000	2.6889325e-32	-315.7042
629000	6.9930495e-34	-331.55333
630000	7.8663507e-32	-311.04227
631000	3.3705403e-31	-304.723
632000	4.7956085e-31	-303.19156
633000	3.987326e-31	-303.99318
634000	1.2721447e-31	-308.95463
635000	1.3010349e-32	-318.85711
636000	6.2486644e-33	-322.04213
637000	1.1252507e-32	-319.48751
638000	2.6184455e-33	-325.81956
639000	8.7556583e-33	-320.57711
640000	1.4922486e-32	-318.26159
641000	2.4159214e-32	-316.16917
642000	2.2588199e-33	-326.46118
643000	8.1452448e-33	-320.89096
644000	1.5275237e-31	-308.16012
645000	2.2118219e-31	-306.5525
646000	3.1955772e-32	-314.95451
647000	2.7886997e-31	-305.54598
648000	3.691029e-32	-314.32853
649000	4.7992104e-33	-323.1883
650000	6.1297044e-32	-312.1256
651000	1.0100812e-32	-319.95644
652000	2.8274756e-32	-315.48601
653000	3.0997022e-33	-325.0868
654000	2.5608973e-33	-325.91608
655000	5.1246684e-33	-322.90334
656000	1.0612322e-33	-329.7419
657000	7.8852991e-34	-331.03182
658000	1.8758879e-34	-337.26793
659000	2.4475203e-32	-316.11274
660000	3.1275238e-32	-315.04799
661000	3.3306682e-32	-314.77469
662000	1.7210538e-33	-327.64206
663000	6.9243918e-33	-321.59618
664000	3.7376745e-32	-314.27399
665000	1.7326503e-32	-317.61289
666000	1.0614088e-32	-319.74117
667000	3.1735554e-33	-324.98454
668000	2.6724103e-33	-325.73097
669000	7.5869508e-34	-331.19933
670000	7.70322e-33	-321.13328
671000	4.8727959e-34	-333.12222
672000	5.3537696e-33	-322.7134
673000	7.5523966e-32	-311.21915
674000	1.7650499e-32	-317.53243
675000	3.766676e-32	-314.24042
676000	3.3564526e-32	-314.74119
677000	9.0969574e-33	-320.41104
678000	1.1423312e-31	-309.42208
679000	8.9059557e-32	-310.50319
680000	1.6672051e-32	-317.78011
681000	5.4801799e-33	-322.61205
682000	7.3416043e-33	-321.34209
683000	8.6991853e-33	-320.60521
684000	3.4179719e-33	-324.66232
685000	5.8631969e-34	-332.31866
686000	1.6444625e-32	-317.83976
687000	3.3714986e-32	-314.72177
688000	3.6265208e-32	-314.4051
689000	1.4258506e-33	-328.45926
690000	9.5372596e-32	-310.20576
691000	3.3264377e-31	-304.78021
692000	4.6278084e-31	-303.34625
693000	3.919189e-31	-304.06804
694000	1.3181238e-31	-308.80044
695000	1.5576985e-32	-318.07517
696000	7.7841029e-33	-321.08791
697000	2.2282529e-32	-316.52036
698000	1.8878506e-32	-317.24032
699000	6.512047e-33	-321.86282
700000	8.8092647e-33	-320.5506
701000	2.1080655e-32	-316.76116
702000	1.3651239e-33	-328.64828
703000	6.3766657e-33	-321.95406
704000	1.613456e-31	-307.92243
705000	2.1770484e-31	-306.62132
706000	2.8242888e-32	-315.49091
707000	2.5613016e-31	-305.91539
708000	3.332281e-32	-314.77258
709000	2.7155627e-33	-325.6614
710000	2.557401e-32	-315.92201
711000	6.1473014e-33	-322.11315
712000	1.6067502e-34	-337.94052
713000	1.1977386e-32	-319.21638
714000	7.5693325e-33	-321.20942
715000	4.4398808e-33	-323.52629
716000	3.8878929e-33	-324.10286
717000	3.4455745e-34	-334.62738
718000	3.4378682e-33	-324.63711
719000	2.558201e-32	-315.92065
720000	2.7857035e-32	-315.55065
721000	1.7303436e-32	-317.61868
722000	1.8366178e-33	-327.35981
723000	3.0946601e-33	-325.09387
724000	4.5561847e-33	-323.41399
725000	1.2727888e-33	-328.95244
726000	1.4418358e-33	-328.41084
727000	1.4732675e-32	-318.31718
728000	7.8391186e-33	-321.05733
729000	3.2283312e-33	-324.91022
730000	5.2457576e-33	-322.80192
731000	1.407135e-34	-338.51664
732000	2.1158177e-33	-326.74522
733000	5.7847741e-32	-312.37714
734000	1.3639853e-32	-318.6519
735000	3.793262e-33	-324.20987
736000	4.4438954e-33	-323.52236
737000	2.9203573e-33	-325.34564
738000	4.476246e-34	-333.49086
739000	1.6659616e-33	-327.78335
740000	3.0153025e-33	-325.20669
741000	2.9349447e-33	-325.324
742000	1.2381896e-34	-339.07213
743000	3.715175e-34	-334.30021
744000	4.7204231e-34	-333.26019
745000	1.9666161e-33	-327.0628
746000	4.7824915e-33	-323.20346
747000	6.6083803e-33	-321.79905
748000	2.0434892e-33	-326.89628
749000	1.9404048e-34	-337.12108
750000	6.055972e-34	-332.17816
751000	3.1523656e-34	-335.01363
752000	8.2756855e-34	-330.82196
753000	1.6612012e-33	-327.79578
754000	4.2006934e-33	-323.76679
755000	1.6761867e-35	-347.75678
756000	1.8039158e-34	-337.43784
757000	3.1449585e-34	-335.02385
758000	1.2906343e-34	-338.89197
759000	9.1659697e-33	-320.37822
760000	1.2143672e-33	-329.1565
761000	2.1413004e-33	-326.69322
762000	4.9861394e-33	-323.02236
763000	1.6856561e-34	-337.73231
764000	1.552146e-33	-328.09067
765000	2.0092425e-33	-326.96968
766000	4.0679607e-34	-333.90623
767000	6.5619005e-34	-331.8297
768000	2.0069919e-33	-326.97454
769000	7.1490357e-34	-331.45753
770000	1.1344621e-33	-329.4521
771000	1.1776371e-33	-329.28989
772000	3.5236474e-34	-334.53008
773000	7.0596448e-34	-331.51217
774000	2.31352e-33	-326.35727
775000	2.6753565e-33	-325.72618
776000	3.4652179e-34	-334.60269
777000	1.9845734e-34	-337.02333
778000	1.4107711e-33	-328.50543
779000	6.3019118e-35	-342.00528
780000	1.0562975e-33	-329.76214
781000	4.4131396e-34	-333.55252
